 -2.9905337452E-02  1.3619075204E+00
 -4.7581921129E-02  1.2036369802E+00
 -7.3530656343E-02  1.0535936745E+00
 -9.0430245160E-02  9.3768914441E-01
 -6.7808872391E-02  1.0001081594E+00
 -5.1362691943E-02  1.0589897472E+00
 -3.9221836555E-02  1.1333980182E+00
 -2.9717470891E-02  1.2342685902E+00
 -2.2038879977E-02  1.3510084390E+00
 -1.6102927574E-02  1.4341690858E+00
 -1.2071167809E-02  1.3797648661E+00
  1.0021953337E-02  1.1418615786E+00
  9.9340679369E-03  1.0350124159E+00
  1.1830112671E-02  1.1834223176E+00
 -1.5947201922E-02  1.2641514502E+00
 -2.2922026192E-02  1.2448745519E+00
 -3.3958752542E-02  1.1840649454E+00
 -5.0779569756E-02  1.1021202976E+00
 -7.4985567824E-02  1.0034491765E+00
 -2.8384083903E-02  1.3880129410E+00
 -4.4994120621E-02  1.2277149201E+00
 -6.9235236276E-02  1.0772285270E+00
 -8.5224563396E-02  9.6322631831E-01
 -6.4211504682E-02  1.0233290669E+00
 -4.8869454046E-02  1.0797900685E+00
 -3.7479386645E-02  1.1521872316E+00
 -2.8509247283E-02  1.2518179663E+00
 -2.1223408618E-02  1.3685877284E+00
 -1.5563044818E-02  1.4537150224E+00
 -1.1699552387E-02  1.4038858597E+00
  9.7266277448E-03  1.1720275789E+00
  9.6390584201E-03  1.0645349009E+00
  1.1463251632E-02  1.2064263234E+00
 -1.5416970843E-02  1.2826885900E+00
 -2.2083061224E-02  1.2606056153E+00
 -3.2565710882E-02  1.1990280961E+00
